日期,资金,企业代号,信誉评级
2019-08-26,-2274787550.840007,E1,A
2019-08-27,-2271986869.700007,E1,A
2019-08-28,-2259965167.7200065,E1,A
2019-08-29,-2402678326.1400065,E1,A
2019-08-30,-2400426323.650007,E1,A
2019-09-01,-2400426723.650007,E1,A
2019-09-02,-2400427118.650007,E1,A
2019-09-03,-2401036253.650007,E1,A
2019-09-04,-2400160020.1900063,E1,A
2019-09-05,-2400172406.1900063,E1,A
2019-09-06,-2401489960.1800065,E1,A
2019-09-07,-2401490832.1800065,E1,A
2019-09-08,-2401491164.1800065,E1,A
2019-09-09,-2400957303.1500063,E1,A
2019-09-10,-2400695370.240006,E1,A
2019-09-11,-2405797676.240006,E1,A
2019-09-12,-2406085667.1100025,E1,A
2019-09-16,-2405877819.3400025,E1,A
2019-09-17,-2405865599.7300024,E1,A
2019-09-18,-2405811831.1900024,E1,A
2019-09-19,-2411213238.230003,E1,A
2019-09-20,-2411214231.230003,E1,A
2019-09-21,-2411214960.230003,E1,A
2019-09-22,-2411215910.170003,E1,A
2019-09-23,-2375149872.520002,E1,A
2019-09-24,-2356765543.330002,E1,A
2019-09-25,-2345895397.9100013,E1,A
2019-09-26,-2339240416.3300014,E1,A
2019-09-27,-2477993546.0700016,E1,A
2019-09-29,-2474353541.840002,E1,A
2019-09-30,-2462131347.1000023,E1,A
2019-10-01,-2462131902.1000023,E1,A
2019-10-02,-2462132090.1000023,E1,A
2019-10-04,-2462133741.1000023,E1,A
2019-10-05,-2462136910.1000023,E1,A
2019-10-06,-2462138709.160002,E1,A
2019-10-08,-2461899022.3900027,E1,A
2019-10-09,-2461900161.3300023,E1,A
2019-10-10,-2462053502.9900026,E1,A
2019-10-11,-2462012732.6800027,E1,A
2019-10-12,-2459421944.5200033,E1,A
2019-10-14,-2459422521.510003,E1,A
2019-10-15,-2460109700.510003,E1,A
2019-10-16,-2460088769.5400033,E1,A
2019-10-17,-2459670893.8900046,E1,A
2019-10-18,-2459671293.8900046,E1,A
2019-10-19,-2459672223.900005,E1,A
2019-10-21,-2459672762.900005,E1,A
2019-10-22,-2419584443.4500036,E1,A
2019-10-23,-2390740773.6100044,E1,A
2019-10-24,-2378779987.6300054,E1,A
2019-10-25,-2371792861.0500064,E1,A
2019-10-27,-2371793953.0500064,E1,A
2019-10-28,-2359511291.220008,E1,A
2019-10-29,-2570860973.620007,E1,A
2019-10-30,-2540626957.590007,E1,A
2019-10-31,-2540657903.7200065,E1,A
2019-11-01,-2540658163.7200065,E1,A
2019-11-02,-2540658588.7200065,E1,A
2019-11-03,-2540659018.7200065,E1,A
2019-11-04,-2539084818.7000055,E1,A
2019-11-05,-2540026968.130006,E1,A
2019-11-06,-2540027228.130006,E1,A
2019-11-07,-2540049882.910006,E1,A
2019-11-08,-2540051017.4400063,E1,A
2019-11-10,-2540053077.4400063,E1,A
2019-11-11,-2540053587.4400063,E1,A
2019-11-12,-2540054544.4400063,E1,A
2019-11-13,-2540056044.4400063,E1,A
2019-11-14,-2540547121.4400063,E1,A
2019-11-15,-2538576749.520007,E1,A
2019-11-17,-2538577216.520007,E1,A
2019-11-18,-2538577713.120007,E1,A
2019-11-19,-2539157943.120007,E1,A
2019-11-20,-2539158406.120007,E1,A
2019-11-21,-2539158861.120007,E1,A
2019-11-22,-2525178654.0800066,E1,A
2019-11-23,-2525179076.4900064,E1,A
2019-11-24,-2525224858.4900064,E1,A
2019-11-25,-2492361720.950008,E1,A
2019-11-26,-2478491723.060007,E1,A
2019-11-27,-2465883438.5300045,E1,A
2019-11-28,-2646528952.9300036,E1,A
2019-11-29,-2645751341.280004,E1,A
2019-11-30,-2645761865.280004,E1,A
2019-12-01,-2645762555.320004,E1,A
2019-12-02,-2645692333.5200043,E1,A
2019-12-03,-2645569680.070004,E1,A
2019-12-04,-2645726504.070004,E1,A
2019-12-05,-2646375345.800004,E1,A
2019-12-06,-2647048607.0000043,E1,A
2019-12-07,-2645713607.0500045,E1,A
2019-12-08,-2645714801.0500045,E1,A
2019-12-09,-2645682499.060004,E1,A
2019-12-10,-2646699801.3300047,E1,A
2019-12-11,-2645351557.0800047,E1,A
2019-12-12,-2646644629.040004,E1,A
2019-12-13,-2649774823.900007,E1,A
2019-12-14,-2649775699.900007,E1,A
2019-12-15,-2651758563.9700065,E1,A
2019-12-16,-2650663001.7500067,E1,A
2019-12-17,-2646206192.8400073,E1,A
2019-12-18,-2646613739.8500066,E1,A
2019-12-19,-2646754808.6700068,E1,A
2019-12-20,-2646750375.280007,E1,A
2019-12-22,-2646751060.280007,E1,A
2019-12-23,-2607393499.7900057,E1,A
2019-12-24,-2586582532.4200063,E1,A
2019-12-25,-2572360883.210007,E1,A
2019-12-26,-2562870712.3100085,E1,A
2019-12-27,-2772872483.2600093,E1,A
2019-12-30,-2770321551.710009,E1,A
2019-12-31,-2725960507.670009,E1,A
2020-01-03,-2725963125.670009,E1,A
2020-01-04,-2725972445.670009,E1,A
2020-01-05,-2725983317.370009,E1,A
2020-01-08,-2726050597.370009,E1,A
2020-01-09,-2723003354.8000093,E1,A
2020-01-10,-2699964494.270009,E1,A
2020-01-13,-2681940215.6400084,E1,A
2020-01-14,-2656923486.90001,E1,A
2020-01-15,-2653746771.86001,E1,A
2020-01-16,-2651484559.1200113,E1,A
2020-01-17,-2739829948.6900115,E1,A
2020-01-20,-2739830889.6900115,E1,A
2020-01-21,-2739689920.3100114,E1,A
2020-01-22,-2739691259.3100114,E1,A
2020-01-23,-2739692299.3100114,E1,A
2020-01-27,-2739695367.3100114,E1,A
2020-01-31,-2739699499.3100114,E1,A
2020-02-02,-2739699879.3100114,E1,A
2020-02-14,-2739700200.3100114,E1,A
2017-01-03,284817.92,E2,A
2017-01-04,1701041.6600000004,E2,A
2017-01-05,2693473.7200000016,E2,A
2017-01-06,2706963.350000002,E2,A
2017-01-07,2704029.350000002,E2,A
2017-01-09,3545928.7700000023,E2,A
2017-01-10,3558094.8200000026,E2,A
2017-01-11,5374966.150000004,E2,A
2017-01-12,7743371.680000008,E2,A
2017-01-13,8098697.900000009,E2,A
2017-01-16,9545993.100000001,E2,A
2017-01-17,10733450.609999992,E2,A
2017-01-18,11561973.219999988,E2,A
2017-01-19,12181014.709999982,E2,A
2017-01-20,13366475.329999978,E2,A
2017-01-21,13448271.549999977,E2,A
2017-01-22,14151969.649999972,E2,A
2017-01-23,14158251.029999973,E2,A
2017-01-31,14157723.869999973,E2,A
2017-02-03,14153855.869999973,E2,A
2017-02-06,14153255.869999973,E2,A
2017-02-08,14126431.869999973,E2,A
2017-02-12,14117724.319999972,E2,A
2017-02-13,14789219.589999966,E2,A
2017-02-14,14821365.789999966,E2,A
2017-02-15,15217056.349999964,E2,A
2017-02-16,15232858.399999965,E2,A
2017-02-17,15204648.399999965,E2,A
2017-02-20,15356553.629999965,E2,A
2017-02-21,15401981.339999964,E2,A
2017-02-22,15643319.169999965,E2,A
2017-02-23,15687833.329999965,E2,A
2017-02-24,15718531.439999964,E2,A
2017-02-27,15836444.049999965,E2,A
2017-02-28,15835833.799999965,E2,A
2017-03-01,15183454.069999952,E2,A
2017-03-02,16050809.709999943,E2,A
2017-03-03,16579969.599999938,E2,A
2017-03-06,17294595.99999994,E2,A
2017-03-07,16381393.169999938,E2,A
2017-03-09,16262061.329999935,E2,A
2017-03-10,16786619.80999993,E2,A
2017-03-13,16764125.469999932,E2,A
2017-03-14,16880311.179999933,E2,A
2017-03-15,17621614.939999934,E2,A
2017-03-16,17422407.829999942,E2,A
2017-03-17,17420358.819999944,E2,A
2017-03-20,17452693.719999947,E2,A
2017-03-21,17503454.54999995,E2,A
2017-03-22,17728068.039999947,E2,A
2017-03-23,17573512.059999947,E2,A
2017-03-24,17581811.009999946,E2,A
2017-03-26,17575271.009999946,E2,A
2017-03-27,17406924.009999946,E2,A
2017-03-28,18371112.65999996,E2,A
2017-03-29,19203706.95999998,E2,A
2017-03-30,19219824.87999998,E2,A
2017-03-31,19561106.979999978,E2,A
2017-04-05,19606463.769999977,E2,A
2017-04-06,19941745.57999998,E2,A
2017-04-07,19948448.87999998,E2,A
2017-04-10,20317327.739999983,E2,A
2017-04-11,20332972.189999983,E2,A
2017-04-12,20598949.549999986,E2,A
2017-04-13,20466064.789999984,E2,A
2017-04-14,20518711.009999987,E2,A
2017-04-17,20523343.079999987,E2,A
2017-04-18,20602765.629999984,E2,A
2017-04-19,20508596.74999998,E2,A
2017-04-20,21490831.54999999,E2,A
2017-04-21,21994054.179999992,E2,A
2017-04-22,21938109.709999993,E2,A
2017-04-24,21936766.499999996,E2,A
2017-04-25,21992959.409999993,E2,A
2017-04-26,22063127.75999999,E2,A
2017-04-27,21963844.73999999,E2,A
2017-04-28,21993336.249999993,E2,A
2017-05-02,21919453.419999994,E2,A
2017-05-03,22166867.569999997,E2,A
2017-05-04,22211786.439999994,E2,A
2017-05-05,22486701.529999994,E2,A
2017-05-08,22999574.169999994,E2,A
2017-05-09,22709779.979999993,E2,A
2017-05-10,21703265.979999993,E2,A
2017-05-11,21555404.509999994,E2,A
2017-05-12,21665848.84,E2,A
2017-05-15,22983493.150000013,E2,A
2017-05-16,23048766.74000001,E2,A
2017-05-17,23209379.95000001,E2,A
2017-05-18,22963592.210000012,E2,A
2017-05-19,22926218.91000001,E2,A
2017-05-22,23073388.730000008,E2,A
2017-05-23,23227585.600000013,E2,A
2017-05-24,23569750.490000013,E2,A
2017-05-25,23192647.140000015,E2,A
2017-05-26,25287777.590000037,E2,A
2017-05-27,25289475.700000037,E2,A
2017-05-31,25345683.28000004,E2,A
2017-06-01,25591207.710000042,E2,A
2017-06-02,25593139.89000004,E2,A
2017-06-05,25620038.75000004,E2,A
2017-06-06,26533870.05000005,E2,A
2017-06-07,27100893.620000057,E2,A
2017-06-08,27585857.550000057,E2,A
2017-06-09,28369724.890000064,E2,A
2017-06-10,28368625.890000064,E2,A
2017-06-11,28364346.890000064,E2,A
2017-06-12,30417526.60000008,E2,A
2017-06-13,30693865.250000075,E2,A
2017-06-14,30794770.34000007,E2,A
2017-06-15,31410978.040000077,E2,A
2017-06-16,31924816.48000008,E2,A
2017-06-17,31916876.48000008,E2,A
2017-06-18,31914268.48000008,E2,A
2017-06-19,32517069.86000008,E2,A
2017-06-20,32759807.290000085,E2,A
2017-06-21,32811545.140000086,E2,A
2017-06-22,34422461.680000074,E2,A
2017-06-23,34411859.350000076,E2,A
2017-06-24,34403159.350000076,E2,A
2017-06-25,34402895.350000076,E2,A
2017-06-26,35090584.55000006,E2,A
2017-06-27,48859282.56999967,E2,A
2017-06-28,48768696.37999967,E2,A
2017-06-29,49049840.83999967,E2,A
2017-06-30,50315770.07999963,E2,A
2017-07-01,50313263.07999963,E2,A
2017-07-02,50310395.07999963,E2,A
2017-07-03,50518853.119999625,E2,A
2017-07-04,50596550.579999626,E2,A
2017-07-05,50742836.66999963,E2,A
2017-07-06,51117411.63999963,E2,A
2017-07-07,50817957.16999963,E2,A
2017-07-08,50790081.16999963,E2,A
2017-07-09,50796015.18999963,E2,A
2017-07-10,51193668.80999962,E2,A
2017-07-11,52350013.10999959,E2,A
2017-07-12,53443475.20999956,E2,A
2017-07-13,52979822.689999565,E2,A
2017-07-14,52979357.579999566,E2,A
2017-07-15,52978558.579999566,E2,A
2017-07-16,52978233.579999566,E2,A
2017-07-17,52906056.87999956,E2,A
2017-07-18,52824228.20999956,E2,A
2017-07-19,53252991.72999955,E2,A
2017-07-20,54521822.10999951,E2,A
2017-07-21,54710302.1299995,E2,A
2017-07-22,54709232.1299995,E2,A
2017-07-23,54696220.0799995,E2,A
2017-07-24,54917712.3699995,E2,A
2017-07-25,54142648.669999495,E2,A
2017-07-26,53857387.959999494,E2,A
2017-07-27,53871579.89999949,E2,A
2017-07-28,55060576.62999946,E2,A
2017-07-29,55057946.12999946,E2,A
2017-07-30,55049793.12999946,E2,A
2017-07-31,54922222.34999945,E2,A
2017-08-01,54905849.899999455,E2,A
2017-08-02,55387402.21999945,E2,A
2017-08-03,55381313.48999945,E2,A
2017-08-04,55335050.17999945,E2,A
2017-08-05,55334696.17999945,E2,A
2017-08-06,55331767.17999945,E2,A
2017-08-07,56359404.71999943,E2,A
2017-08-08,57023539.16999941,E2,A
2017-08-09,57182076.35999941,E2,A
2017-08-10,57249106.209999405,E2,A
2017-08-11,56930698.3999994,E2,A
2017-08-12,56921569.3999994,E2,A
2017-08-13,56917878.3999994,E2,A
2017-08-14,57718971.95999939,E2,A
2017-08-15,57746014.49999938,E2,A
2017-08-16,57859872.42999938,E2,A
2017-08-17,57943728.429999374,E2,A
2017-08-18,57944403.12999937,E2,A
2017-08-19,57663533.12999937,E2,A
2017-08-20,57610456.67999937,E2,A
2017-08-21,57610532.49999935,E2,A
2017-08-22,57775693.57999935,E2,A
2017-08-23,58052251.75999935,E2,A
2017-08-24,59476549.19999932,E2,A
2017-08-25,59362219.18999932,E2,A
2017-08-26,59346673.18999932,E2,A
2017-08-27,59345303.66999932,E2,A
2017-08-28,59695205.12999931,E2,A
2017-08-29,60490074.37999932,E2,A
2017-08-30,60544010.01999932,E2,A
2017-08-31,61195060.10999931,E2,A
2017-09-01,61354658.7399993,E2,A
2017-09-02,61348611.7399993,E2,A
2017-09-03,61344072.7399993,E2,A
2017-09-04,64002245.08999923,E2,A
2017-09-05,64302774.64999922,E2,A
2017-09-06,66872493.96999916,E2,A
2017-09-07,66815830.96999916,E2,A
2017-09-08,67433877.22999917,E2,A
2017-09-09,67398177.22999917,E2,A
2017-09-10,67393943.22999917,E2,A
2017-09-11,68343693.46999921,E2,A
2017-09-12,68470026.01999919,E2,A
2017-09-13,68492846.1099992,E2,A
2017-09-14,68543282.29999919,E2,A
2017-09-15,70535740.7199993,E2,A
2017-09-16,70533354.7199993,E2,A
2017-09-17,70530058.7199993,E2,A
2017-09-18,71485134.34999935,E2,A
2017-09-19,71283476.67999937,E2,A
2017-09-20,71427845.10999934,E2,A
2017-09-21,71534157.71999934,E2,A
2017-09-22,71655262.64999932,E2,A
2017-09-23,71605078.32999933,E2,A
2017-09-24,71601249.32999933,E2,A
2017-09-25,72502278.29999936,E2,A
2017-09-26,72201282.0699994,E2,A
2017-09-27,72092947.8999994,E2,A
2017-09-28,72134541.2999994,E2,A
2017-09-29,73547328.45999947,E2,A
2017-09-30,73703096.72999947,E2,A
2017-10-01,73698659.72999947,E2,A
2017-10-02,73695520.72999947,E2,A
2017-10-03,73689588.72999947,E2,A
2017-10-04,73687276.55999947,E2,A
2017-10-05,73681981.55999947,E2,A
2017-10-06,73676186.55999947,E2,A
2017-10-07,73659257.55999947,E2,A
2017-10-08,73656383.55999947,E2,A
2017-10-09,73939651.78999949,E2,A
2017-10-10,73663541.89999948,E2,A
2017-10-11,74846553.60999955,E2,A
2017-10-12,76119452.95999962,E2,A
2017-10-13,76145780.5999996,E2,A
2017-10-14,76135922.5999996,E2,A
2017-10-15,76131161.5999996,E2,A
2017-10-16,76573882.63999964,E2,A
2017-10-17,76714725.51999967,E2,A
2017-10-18,77204670.2399997,E2,A
2017-10-19,79385518.2599998,E2,A
2017-10-20,79639904.6699998,E2,A
2017-10-21,79636457.6699998,E2,A
2017-10-22,79633915.6699998,E2,A
2017-10-23,82076253.01999992,E2,A
2017-10-24,82597508.20999993,E2,A
2017-10-25,83649685.57999998,E2,A
2017-10-26,83761496.51999998,E2,A
2017-10-27,85360234.51000005,E2,A
2017-10-28,85343607.51000005,E2,A
2017-10-29,85330347.61000004,E2,A
2017-10-30,85120172.30000004,E2,A
2017-10-31,85356920.17000005,E2,A
2017-11-01,85411484.20000005,E2,A
2017-11-02,84134051.00000004,E2,A
2017-11-03,83963866.40000007,E2,A
2017-11-04,83959443.40000007,E2,A
2017-11-05,83957054.40000007,E2,A
2017-11-06,85000575.95000012,E2,A
2017-11-07,86479378.7100002,E2,A
2017-11-08,87208266.66000023,E2,A
2017-11-09,88985947.64000033,E2,A
2017-11-10,88935539.09000033,E2,A
2017-11-11,88907410.09000033,E2,A
2017-11-12,88898654.44000033,E2,A
2017-11-13,90387981.69000043,E2,A
2017-11-14,88398081.07000034,E2,A
2017-11-15,88520801.27000034,E2,A
2017-11-16,89468008.61000039,E2,A
2017-11-17,90237249.26000045,E2,A
2017-11-18,90012821.76000045,E2,A
2017-11-19,90010075.57000045,E2,A
2017-11-20,90080600.72000048,E2,A
2017-11-21,89969639.30000047,E2,A
2017-11-22,92460243.04000062,E2,A
2017-11-23,92613933.68000062,E2,A
2017-11-24,92536765.87000062,E2,A
2017-11-25,92533806.87000062,E2,A
2017-11-26,92518967.43000062,E2,A
2017-11-27,92267894.78000064,E2,A
2017-11-28,94058918.06000072,E2,A
2017-11-29,94141086.35000078,E2,A
2017-11-30,94161338.6100008,E2,A
2017-12-01,94210745.3600008,E2,A
2017-12-02,94179317.76000081,E2,A
2017-12-03,94171867.16000082,E2,A
2017-12-04,99416756.53000107,E2,A
2017-12-05,100393938.63000113,E2,A
2017-12-06,100530650.08000115,E2,A
2017-12-07,100339722.43000117,E2,A
2017-12-08,100510996.18000118,E2,A
2017-12-09,100499875.18000118,E2,A
2017-12-10,100483926.18000118,E2,A
2017-12-11,99575242.03000121,E2,A
2017-12-12,100821361.35000126,E2,A
2017-12-13,100700945.48000126,E2,A
2017-12-14,100492685.72000125,E2,A
2017-12-15,102144154.2900013,E2,A
2017-12-16,102134771.2900013,E2,A
2017-12-17,102125257.2900013,E2,A
2017-12-18,102389492.33000135,E2,A
2017-12-19,101936834.90000138,E2,A
2017-12-20,101119521.83000138,E2,A
2017-12-21,101001687.0500014,E2,A
2017-12-22,100972896.0800014,E2,A
2017-12-23,100968941.0800014,E2,A
2017-12-24,100932266.99000141,E2,A
2017-12-25,100672702.59000142,E2,A
2017-12-26,101074870.69000143,E2,A
2017-12-27,101847065.49000144,E2,A
2017-12-28,102228141.47000146,E2,A
2017-12-29,102264459.90000147,E2,A
2017-12-30,102260411.90000147,E2,A
2017-12-31,102090228.67000146,E2,A
2018-01-01,102077029.67000146,E2,A
2018-01-02,102485279.22000149,E2,A
2018-01-03,101594456.2600015,E2,A
2018-01-04,100928611.8800015,E2,A
2018-01-05,101720802.25000153,E2,A
2018-01-06,101714381.25000153,E2,A
2018-01-07,101696390.26000154,E2,A
2018-01-08,102165895.90000157,E2,A
2018-01-09,102301201.06000157,E2,A
2018-01-10,102167654.96000156,E2,A
2018-01-11,102147947.00000155,E2,A
2018-01-12,102065590.67000154,E2,A
2018-01-13,102014815.67000154,E2,A
2018-01-14,101965499.47000153,E2,A
2018-01-15,104506262.99000168,E2,A
2018-01-16,104448286.65000169,E2,A
2018-01-17,105304965.49000171,E2,A
2018-01-18,106679246.8000018,E2,A
2018-01-19,106030503.9800018,E2,A
2018-01-20,106025351.4800018,E2,A
2018-01-21,106017828.9400018,E2,A
2018-01-22,109110995.92000192,E2,A
2018-01-23,109559962.65000194,E2,A
2018-01-24,109927766.44000198,E2,A
2018-01-25,113251662.86000212,E2,A
2018-01-26,116827988.60000227,E2,A
2018-01-27,116807951.60000227,E2,A
2018-01-28,116066089.81000227,E2,A
2018-01-29,116742982.3600023,E2,A
2018-01-30,118106084.08000235,E2,A
2018-01-31,118354115.1400024,E2,A
2018-02-01,119799331.96000247,E2,A
2018-02-02,120495462.41000247,E2,A
2018-02-03,120332301.41000247,E2,A
2018-02-04,120294782.79000247,E2,A
2018-02-05,122101745.40000254,E2,A
2018-02-06,120855228.40000254,E2,A
2018-02-07,122399018.69000259,E2,A
2018-02-08,122298586.8600026,E2,A
2018-02-09,122344584.23000263,E2,A
2018-02-10,123140321.73000266,E2,A
2018-02-11,123954576.27000268,E2,A
2018-02-12,124093655.63000268,E2,A
2018-02-13,124073368.02000268,E2,A
2018-02-14,124644677.0100027,E2,A
2018-02-15,124644507.0100027,E2,A
2018-02-16,124643087.0100027,E2,A
2018-02-17,124632454.8900027,E2,A
2018-02-18,124630886.8900027,E2,A
2018-02-19,124626446.8900027,E2,A
2018-02-20,124622252.8900027,E2,A
2018-02-21,124608010.8900027,E2,A
2018-02-22,124598655.8900027,E2,A
2018-02-23,124591078.8900027,E2,A
2018-02-24,124569754.2800027,E2,A
2018-02-25,124558755.2800027,E2,A
2018-02-26,124479970.91000271,E2,A
2018-02-27,124461701.06000271,E2,A
2018-02-28,124578513.12000272,E2,A
2018-03-01,124545327.12000272,E2,A
2018-03-02,124527450.62000272,E2,A
2018-03-03,124614448.24000272,E2,A
2018-03-04,124737943.93000273,E2,A
2018-03-05,124514878.81000274,E2,A
2018-03-06,124759808.03000273,E2,A
2018-03-07,124705962.24000272,E2,A
2018-03-08,124567484.58000273,E2,A
2018-03-09,124955439.84000276,E2,A
2018-03-10,124890895.84000276,E2,A
2018-03-11,124864562.43000276,E2,A
2018-03-12,125665076.89000277,E2,A
2018-03-13,125835264.56000277,E2,A
2018-03-14,125865896.83000278,E2,A
2018-03-15,125819205.42000279,E2,A
2018-03-16,125927654.15000279,E2,A
2018-03-17,125914874.55000278,E2,A
2018-03-18,125905566.63000278,E2,A
2018-03-19,125857164.40000279,E2,A
2018-03-20,124557878.56000279,E2,A
2018-03-21,124418221.40000278,E2,A
2018-03-22,124245339.50000279,E2,A
2018-03-23,124192740.95000279,E2,A
2018-03-24,124156340.4100028,E2,A
2018-03-25,124144888.1600028,E2,A
2018-03-26,124191628.6400028,E2,A
2018-03-27,123949661.55000278,E2,A
2018-03-28,124419243.6200028,E2,A
2018-03-29,124467426.65000282,E2,A
2018-03-30,125986168.45000291,E2,A
2018-03-31,125960824.10000291,E2,A
2018-04-01,125954131.73000291,E2,A
2018-04-02,125960420.09000294,E2,A
2018-04-03,125931007.66000296,E2,A
2018-04-04,125915738.93000297,E2,A
2018-04-05,125908252.14000297,E2,A
2018-04-06,125878684.81000297,E2,A
2018-04-07,125870072.93000297,E2,A
