日期,资金,企业代号,信誉评级
460,4497093.730000002,E170,
461,4496993.730000002,E170,
462,4305565.730000002,E170,
467,4288620.380000003,E170,
468,4288420.380000003,E170,
470,4286109.380000003,E170,
471,4286009.380000003,E170,
472,4285814.380000003,E170,
475,4285714.380000003,E170,
476,4284538.380000003,E170,
477,4263038.380000003,E170,
478,5527091.3599999985,E170,
479,6085077.769999997,E170,
483,6082342.769999997,E170,
484,5999342.769999997,E170,
485,5998022.769999997,E170,
487,5997842.769999997,E170,
488,5990542.769999997,E170,
489,5990342.769999997,E170,
490,5990106.769999997,E170,
495,7402059.529999992,E170,
496,7389619.529999992,E170,
497,7389606.529999992,E170,
499,7389070.529999992,E170,
502,7388780.529999992,E170,
503,7688777.829999991,E170,
504,7685557.829999991,E170,
505,9142625.909999985,E170,
507,9142246.909999985,E170,
509,9142096.909999985,E170,
512,9141921.909999985,E170,
513,8898425.949999984,E170,
517,8897225.949999984,E170,
518,8897212.949999984,E170,
519,8896791.909999985,E170,
520,8887514.669999985,E170,
521,8887184.669999985,E170,
523,10366519.629999982,E170,
524,10420069.629999982,E170,
527,10368069.629999982,E170,
529,10367069.629999982,E170,
530,10365561.629999982,E170,
532,10347956.739999982,E170,
533,11206729.009999981,E170,
536,11206529.009999981,E170,
537,11206306.009999981,E170,
538,11205826.009999981,E170,
539,11205626.009999981,E170,
540,11205406.009999981,E170,
541,11205206.009999981,E170,
543,11204986.009999981,E170,
544,12704526.259999972,E170,
545,12703873.259999972,E170,
547,12703673.259999972,E170,
549,12703282.259999972,E170,
550,12703062.259999972,E170,
551,12619852.259999972,E170,
552,12611688.529999971,E170,
555,12611403.529999971,E170,
556,12610580.529999971,E170,
557,12609640.489999972,E170,
558,12909637.759999972,E170,
559,12909059.659999972,E170,
560,12909046.659999972,E170,
561,13843442.85999997,E170,
562,13841902.85999997,E170,
563,13841462.85999997,E170,
565,15190884.359999968,E170,
566,15190684.359999968,E170,
567,15178481.169999968,E170,
568,15178064.509999968,E170,
570,15177754.509999968,E170,
572,15175428.509999968,E170,
573,15173830.509999968,E170,
574,15166864.409999968,E170,
576,16666489.559999958,E170,
577,16666126.559999958,E170,
579,16665946.559999958,E170,
580,17249146.559999958,E170,
581,17248916.559999958,E170,
582,17240959.129999958,E170,
583,17240759.129999958,E170,
586,18299185.099999957,E170,
587,18296876.099999957,E170,
589,18296666.099999957,E170,
590,17785894.099999957,E170,
591,17783746.099999957,E170,
593,18583493.819999956,E170,
594,21507663.549999952,E170,
595,21495977.17999995,E170,
596,20899158.17999995,E170,
597,20899145.17999995,E170,
599,20881156.42999995,E170,
600,20714921.42999995,E170,
601,20690371.42999995,E170,
603,19190082.979999933,E170,
605,19189882.979999933,E170,
608,19189532.979999933,E170,
609,19188569.979999933,E170,
610,19188556.979999933,E170,
611,20989500.86999993,E170,
612,20989300.86999993,E170,
614,21155835.40999993,E170,
615,21332435.399999928,E170,
618,20832435.399999928,E170,
619,20831735.399999928,E170,
620,20831271.399999928,E170,
622,20800697.589999925,E170,
623,20773805.889999926,E170,
624,20773247.889999926,E170,
625,20772247.889999926,E170,
626,20771274.889999926,E170,
629,20764295.899999928,E170,
630,20681295.899999928,E170,
631,20641512.149999928,E170,
638,20641192.149999928,E170,
641,20640992.149999928,E170,
643,20639557.149999928,E170,
645,20627088.40999993,E170,
646,20626938.40999993,E170,
649,20603445.66999993,E170,
650,20603205.66999993,E170,
651,20602926.66999993,E170,
654,20600806.66999993,E170,
656,22100793.01999993,E170,
657,23723345.789999925,E170,
658,23720665.789999925,E170,
659,23719434.789999925,E170,
661,23719244.789999925,E170,
663,23719034.789999925,E170,
664,23707034.789999925,E170,
666,24507027.509999923,E170,
667,24610356.269999925,E170,
669,24610156.269999925,E170,
670,25050945.339999925,E170,
672,25050034.339999925,E170,
674,25047254.339999925,E170,
676,25047154.339999925,E170,
677,25101834.339999925,E170,
678,25049174.339999925,E170,
679,24964974.339999925,E170,
680,24964774.339999925,E170,
681,24955421.019999925,E170,
682,24955321.019999925,E170,
683,24955084.019999925,E170,
684,24954847.019999925,E170,
685,24936265.369999927,E170,
686,24936065.369999927,E170,
687,24935825.369999927,E170,
689,24935517.369999927,E170,
690,24935303.369999927,E170,
692,24932115.369999927,E170,
693,24881915.369999927,E170,
694,24867464.639999926,E170,
696,24866964.589999925,E170,
697,24855290.589999925,E170,
698,24835978.589999925,E170,
699,24835578.589999925,E170,
700,24835378.589999925,E170,
702,24835278.589999925,E170,
703,24834153.549999926,E170,
704,24833193.549999926,E170,
705,26467138.649999928,E170,
708,26466808.649999928,E170,
709,25966808.649999928,E170,
714,25635317.739999928,E170,
715,25629253.059999928,E170,
717,25628217.059999928,E170,
720,25627533.059999928,E170,
721,25293983.059999928,E170,
722,25282625.599999927,E170,
728,25282452.599999927,E170,
730,25261547.599999927,E170,
733,26654131.429999925,E170,
734,26635193.149999924,E170,
735,27930329.09999992,E170,
737,31530296.339999914,E170,
740,32224447.439999912,E170,
741,31658642.439999912,E170,
742,32219940.099999905,E170,
743,31856871.129999906,E170,
744,31825386.399999905,E170,
745,31823672.399999905,E170,
747,31810454.429999907,E170,
748,31766294.429999907,E170,
749,32465794.41999991,E170,
750,32465374.41999991,E170,
751,32425032.41999991,E170,
754,32424723.41999991,E170,
763,32423965.41999991,E170,
771,32422675.41999991,E170,
772,32422652.41999991,E170,
773,32422367.41999991,E170,
775,32422207.41999991,E170,
776,32171447.05999991,E170,
777,32171761.05999991,E170,
778,32135598.84999991,E170,
779,32135398.84999991,E170,
783,31434398.84999991,E170,
784,31251600.84999991,E170,
785,31240744.84999991,E170,
786,31240730.84999991,E170,
787,31237766.84999991,E170,
788,31237753.84999991,E170,
789,31234909.84999991,E170,
790,31234239.84999991,E170,
791,31231181.049999908,E170,
792,31229923.049999908,E170,
793,30561456.049999908,E170,
796,30555030.549999908,E170,
797,30537182.589999907,E170,
800,30753422.209999904,E170,
804,30748661.749999903,E170,
805,30746991.749999903,E170,
806,30726138.999999903,E170,
807,30721625.999999903,E170,
808,30718445.999999903,E170,
811,31996996.40999992,E170,
813,30580745.45999992,E170,
814,31206569.599999912,E170,
815,31203532.099999912,E170,
818,31202432.099999912,E170,
820,31202144.099999912,E170,
821,31202044.099999912,E170,
825,31201944.099999912,E170,
831,31201918.099999912,E170,
832,31201519.099999912,E170,
833,31196550.439999912,E170,
835,31196500.439999912,E170,
837,31196243.439999912,E170,
838,33031005.77999988,E170,
839,33029689.77999988,E170,
843,33028691.77999988,E170,
844,33946122.97999987,E170,
845,33934713.47999987,E170,
846,33934391.47999987,E170,
849,33928651.47999987,E170,
850,33928651.47999987,E170,
851,33925840.47999987,E170,
852,33925840.47999987,E170,
853,33925526.47999987,E170,
854,33925500.47999987,E170,
855,33925180.47999987,E170,
856,33923960.47999987,E170,
857,33923655.47999987,E170,
859,36374515.47999987,E170,
861,37272193.93999987,E170,
862,37261551.43999987,E170,
863,36029289.41999986,E170,
866,35943915.41999986,E170,
867,34674488.56999986,E170,
868,34532623.56999986,E170,
869,33653260.56999986,E170,
870,34246592.69999986,E170,
871,34246548.69999986,E170,
873,34245992.69999986,E170,
876,34234952.69999986,E170,
881,30482841.21999986,E170,
883,30480941.21999986,E170,
884,30480841.21999986,E170,
885,30480831.21999986,E170,
887,30470188.71999986,E170,
888,30465368.71999986,E170,
889,30442962.27999986,E170,
890,30429725.27999986,E170,
891,30513584.19999986,E170,
895,31933650.259999838,E170,
897,32478585.369999833,E170,
902,32281925.369999833,E170,
905,32276455.369999833,E170,
910,32270320.379999835,E170,
912,32269320.379999835,E170,
914,32269312.379999835,E170,
915,32268312.379999835,E170,
916,32268086.379999835,E170,
918,32241086.369999833,E170,
925,32241073.369999833,E170,
926,32226878.569999833,E170,
929,34414936.13999981,E170,
930,37020449.849999756,E170,
931,37070997.38999975,E170,
932,37437969.86999974,E170,
933,37277694.86999974,E170,
937,37177671.96999974,E170,
940,37177497.96999974,E170,
942,37175008.96999974,E170,
943,37167958.96999974,E170,
945,37161083.96999974,E170,
946,38234583.439999714,E170,
947,38156183.439999714,E170,
949,38156013.439999714,E170,
950,38150008.439999714,E170,
952,38127918.48999971,E170,
953,38123338.48999971,E170,
956,38122026.48999971,E170,
958,36575276.48999971,E170,
960,36575262.48999971,E170,
961,36936014.48999972,E170,
964,36135414.48999972,E170,
965,36133614.48999972,E170,
966,36133504.48999972,E170,
967,36131460.48999972,E170,
972,36131447.48999972,E170,
973,36131267.48999972,E170,
975,36130987.48999972,E170,
978,37027775.269999705,E170,
979,36994197.269999705,E170,
981,36993667.269999705,E170,
984,36992954.3899997,E170,
986,36991731.3899997,E170,
987,36881554.239999704,E170,
988,36880354.239999704,E170,
993,38402823.119999684,E170,
996,39002817.59999967,E170,
997,38973153.59999967,E170,
998,39040844.09999967,E170,
1003,39039611.09999967,E170,
1008,39039531.09999967,E170,
1010,39038691.09999967,E170,
1012,39035431.09999967,E170,
1013,39014941.81999967,E170,
1017,38985277.81999967,E170,
1018,38984633.81999967,E170,
1021,38970377.81999967,E170,
1022,38903899.81999967,E170,
1024,38730279.81999967,E170,
1026,38661063.81999967,E170,
1027,38640312.81999967,E170,
1029,38636433.81999967,E170,
1031,38594433.81999967,E170,
1032,38594420.81999967,E170,
1035,38591682.81999967,E170,
1036,40050249.37999969,E170,
1038,40050049.37999969,E170,
1039,40050029.499999695,E170,
1041,40050016.499999695,E170,
1043,40042888.499999695,E170,
1045,40092328.499999695,E170,
1049,39701649.999999695,E170,
1050,39701623.999999695,E170,
1051,39700329.999999695,E170,
1052,41411197.03999969,E170,
1055,40891197.03999969,E170,
1056,40891184.03999969,E170,
1063,40890524.03999969,E170,
1064,42490509.319999665,E170,
1065,42406647.319999665,E170,
1070,42726447.43999966,E170,
1071,42163542.43999966,E170,
1072,42163029.43999966,E170,
1075,42160823.43999966,E170,
1078,42119889.80999967,E170,
1080,42119356.80999967,E170,
1085,42063112.37999967,E170,
1086,42038524.359999664,E170,
1087,42038076.359999664,E170,
1089,42037976.359999664,E170,
1091,41527976.359999664,E170,
1097,41525770.359999664,E170,
1098,41725768.51999966,E170,
1099,41685149.71999966,E170,
1100,41137330.21999966,E170,
1101,39655218.21999966,E170,
1102,39644574.21999966,E170,
1104,39632309.21999966,E170,
1105,38727998.18999966,E170,
1107,38669201.98999966,E170,
1110,37878797.99999966,E170,
1111,37874695.509999655,E170,
0,-98736.0,E171,
6,-167790.0,E171,
9,-491292.0,E171,
38,-480386.34,E171,
39,-481686.34,E171,
41,-477629.74000000005,E171,
42,-451780.69,E171,
43,-311025.97,E171,
44,-306325.29,E171,
45,-288681.14,E171,
48,-154850.96000000002,E171,
49,-156919.84,E171,
50,-286983.24,E171,
51,-188477.57999999996,E171,
52,-74420.98999999999,E171,
55,-42647.40999999999,E171,
56,-10156.84999999999,E171,
57,145101.63,E171,
58,214397.84,E171,
62,267652.56,E171,
63,315284.62999999995,E171,
64,365492.19,E171,
65,498286.92,E171,
66,456400.13,E171,
67,454600.13,E171,
69,470933.41,E171,
70,597329.63,E171,
71,718337.1799999999,E171,
72,782167.3699999999,E171,
73,831591.8899999999,E171,
76,1029525.6599999999,E171,
77,1080931.3199999998,E171,
78,1225846.41,E171,
79,1169742.6399999997,E171,
80,1194723.7599999995,E171,
83,1327072.2899999993,E171,
84,1549525.1099999992,E171,
85,1575115.8299999991,E171,
86,1610964.8699999994,E171,
87,1641398.8399999994,E171,
88,1670953.5499999996,E171,
92,1670252.6099999996,E171,
93,1708270.5299999996,E171,
94,1729204.9999999998,E171,
95,1728352.9999999998,E171,
97,1751848.0899999999,E171,
98,1769800.9099999997,E171,
99,1765560.0399999996,E171,
100,1850248.7199999993,E171,
101,2029600.0299999996,E171,
104,2310433.0399999996,E171,
105,2382930.209999999,E171,
106,2397713.2299999986,E171,
107,2477883.029999998,E171,
108,2584009.429999998,E171,
111,2630339.6099999975,E171,
113,2861269.799999998,E171,
114,2959246.219999998,E171,
115,3036335.6999999983,E171,
119,3069231.9399999976,E171,
120,3169345.1499999976,E171,
121,3282843.259999998,E171,
123,3282634.259999998,E171,
125,3388854.9999999986,E171,
126,3467328.5899999975,E171,
127,3476774.8199999975,E171,
128,3531191.429999998,E171,
129,3568823.499999998,E171,
132,3577549.9199999976,E171,
133,3603359.339999997,E171,
134,3625340.469999997,E171,
135,3715423.479999997,E171,
136,3735517.819999997,E171,
139,3765848.009999997,E171,
140,3833302.5299999965,E171,
141,3870810.0699999966,E171,
142,4031024.049999997,E171,
143,4129533.469999997,E171,
144,4258967.429999997,E171,
148,4303929.689999999,E171,
149,4454460.439999998,E171,
150,4496988.739999997,E171,
153,4514484.969999997,E171,
154,4874594.959999998,E171,
155,5183228.709999999,E171,
156,5222825.3999999985,E171,
157,5469599.929999999,E171,
160,5437078.65,E171,
161,5447984.3100000005,E171,
162,5205626.570000001,E171,
163,5248428.460000002,E171,
164,5252935.990000002,E171,
167,5401019.000000003,E171,
168,5417722.760000003,E171,
169,5727784.060000003,E171,
170,5739462.360000003,E171,
171,5831373.670000004,E171,
174,5880259.520000004,E171,
175,6078372.720000004,E171,
176,6333623.570000003,E171,
177,6369944.320000003,E171,
178,6423246.210000003,E171,
181,6489831.110000002,E171,
183,6619113.190000005,E171,
184,6763683.010000004,E171,
185,7243221.040000005,E171,
186,7169971.040000005,E171,
188,7317324.980000004,E171,
189,7578550.350000005,E171,
190,7848114.890000005,E171,
191,7856133.730000005,E171,
192,7974288.040000006,E171,
195,8019083.630000007,E171,
196,8041706.270000008,E171,
197,8027365.330000007,E171,
198,8008478.5400000075,E171,
199,8042829.860000007,E171,
201,8034742.860000007,E171,
202,8443976.82000001,E171,
203,8518221.770000009,E171,
204,8553065.830000008,E171,
205,8487078.320000004,E171,
206,8510355.480000002,E171,
207,8505585.480000002,E171,
209,8535087.780000003,E171,
210,8527935.160000004,E171,
211,8178005.310000003,E171,
212,8187361.610000003,E171,
213,8019941.230000002,E171,
216,8031292.260000003,E171,
217,8289540.050000002,E171,
218,8382789.610000001,E171,
219,8310559.550000001,E171,
220,8410350.110000001,E171,
222,8409773.110000001,E171,
223,8419340.66,E171,
224,8494151.979999999,E171,
225,8392252.259999998,E171,
226,8536692.649999997,E171,
227,8579175.079999993,E171,
230,8691571.479999991,E171,
231,8724124.699999994,E171,
232,8729251.329999993,E171,
233,8755539.999999993,E171,
234,9064558.859999988,E171,
237,11399982.56999997,E171,
238,11495481.959999971,E171,
239,11500815.879999971,E171,
240,11767247.93999997,E171,
241,10908155.42999997,E171,
242,10906800.42999997,E171,
244,10920382.889999969,E171,
245,10853008.349999968,E171,
246,11234237.059999967,E171,
247,11290765.369999968,E171,
248,11421888.009999968,E171,
249,11411873.009999968,E171,
251,11418910.729999965,E171,
252,11438307.699999966,E171,
253,11426982.239999965,E171,
254,11462738.839999964,E171,
255,11483628.459999964,E171,
257,11483268.459999964,E171,
258,11517464.689999966,E171,
259,11200030.58999997,E171,
260,11286200.40999997,E171,
261,11344671.019999968,E171,
262,11635405.849999966,E171,
265,11673761.199999966,E171,
266,11876195.179999964,E171,
267,12027270.639999963,E171,
268,11957049.359999962,E171,
269,11678558.79999996,E171,
270,11734515.38999996,E171,
279,11889270.099999957,E171,
280,11755650.159999955,E171,
281,11752000.809999954,E171,
282,11761923.259999955,E171,
283,11893939.959999954,E171,
286,11927744.609999955,E171,
287,11950948.489999952,E171,
288,11957716.599999953,E171,
289,12163216.579999952,E171,
290,12107952.419999951,E171,
293,12163928.829999952,E171,
294,12217868.83999995,E171,
295,12290018.11999995,E171,
296,12540907.69999995,E171,
297,12727596.36999995,E171,
298,12725603.36999995,E171,
300,12775975.67999995,E171,
301,12792796.429999948,E171,
302,12841270.959999949,E171,
303,12892560.579999946,E171,
304,12851560.579999946,E171,
307,12888728.609999945,E171,
308,12962370.119999947,E171,
309,13002182.809999947,E171,
310,13042026.379999945,E171,
311,13304903.729999943,E171,
314,13321884.869999943,E171,
315,13420497.869999941,E171,
316,13541143.56999994,E171,
317,13558068.08999994,E171,
318,13586822.80999994,E171,
321,13623086.639999941,E171,
322,13609011.15999994,E171,
323,13632796.62999994,E171,
324,13698383.41999994,E171,
325,13752470.039999941,E171,
328,13888267.209999938,E171,
329,14051705.259999935,E171,
330,13704900.539999934,E171,
331,14017774.63999993,E171,
332,14085829.349999929,E171,
335,14131188.779999927,E171,
336,14158164.239999926,E171,
337,14206959.709999925,E171,
338,14119643.459999923,E171,
339,14216025.549999926,E171,
342,14279751.199999927,E171,
343,14425430.439999927,E171,
344,14430005.909999928,E171,
345,14681751.179999927,E171,
346,14734178.539999928,E171,
349,14777399.429999929,E171,
350,14849773.969999928,E171,
351,15262803.799999928,E171,
352,15305179.65999993,E171,
353,15363547.569999928,E171,
354,15363341.569999928,E171,
356,15371112.01999993,E171,
357,15538711.069999933,E171,
358,15398287.669999933,E171,
359,15522976.349999933,E171,
360,16316693.319999928,E171,
364,16359787.659999928,E171,
365,16413637.779999927,E171,
366,15979118.499999927,E171,
367,15852245.289999926,E171,
370,15906680.419999927,E171,
371,15911065.659999928,E171,
372,16016879.569999928,E171,
373,16315761.629999923,E171,
374,16293368.239999924,E171,
377,16597523.399999918,E171,
378,16627966.779999916,E171,
379,16115639.329999916,E171,
380,16134793.189999916,E171,
381,16292793.199999915,E171,
384,16389737.929999916,E171,
385,16430039.809999915,E171,
386,17029341.68999992,E171,
387,17055090.65999992,E171,
388,17529194.419999916,E171,
391,17011338.699999914,E171,
392,16640226.249999912,E171,
393,16678584.739999913,E171,
394,17201087.559999913,E171,
395,17292716.79999991,E171,
397,16928716.79999991,E171,
398,17585995.44999992,E171,
399,18050073.53999993,E171,
400,18677082.98999993,E171,
401,18549021.759999923,E171,
402,18584833.079999927,E171,
404,18317899.11999993,E171,
405,18595068.919999927,E171,
418,18594763.919999927,E171,
419,18648174.299999926,E171,
420,18612766.299999926,E171,
421,18633304.03999993,E171,
422,18642407.80999993,E171,
423,18645237.999999933,E171,
426,18677078.55999993,E171,
427,18687112.429999925,E171,
428,18803996.78999993,E171,
429,18341439.78999993,E171,
430,18401854.029999927,E171,
433,18416303.08999993,E171,
434,18427419.229999926,E171,
435,18726628.42999992,E171,
436,18779600.129999917,E171,
437,18848430.319999915,E171,
438,18848152.319999915,E171,
439,18847874.319999915,E171,
440,18916704.499999914,E171,
441,18963494.989999913,E171,
442,18588677.109999906,E171,
443,18630808.729999907,E171,
444,18680923.4499999,E171,
447,18730711.169999897,E171,
448,18872797.329999898,E171,
449,18886414.309999894,E171,
450,18745798.079999894,E171,
451,18385401.85999989,E171,
452,18385136.85999989,E171,
453,18384936.85999989,E171,
454,18432304.77999989,E171,
455,18486492.079999886,E171,
456,18006305.509999882,E171,
458,18005809.509999882,E171,
460,18034422.329999883,E171,
461,18062257.22999988,E171,
462,18174097.959999874,E171,
463,18193324.389999874,E171,
464,18241193.689999875,E171,
465,18308697.279999875,E171,
468,18368722.929999877,E171,
469,18468739.289999876,E171,
470,19339558.679999877,E171,
471,19436712.00999988,E171,
472,19487221.34999988,E171,
473,19486804.34999988,E171,
474,19485916.34999988,E171,
475,19531361.619999878,E171,
476,19633650.339999873,E171,
477,19647967.529999875,E171,
478,20139557.09999989,E171,
479,20242364.219999887,E171,
480,20296458.55999989,E171,
482,20296194.55999989,E171,
484,20045355.899999887,E171,
485,20741706.269999884,E171,
486,20892294.009999886,E171,
487,20891521.509999886,E171,
488,20891321.509999886,E171,
489,20865219.809999887,E171,
490,20943630.499999885,E171,
491,20627308.399999883,E171,
492,20629414.43999988,E171,
493,20689557.829999886,E171,
494,20687788.829999886,E171,
496,20709270.349999886,E171,
497,20754053.369999886,E171,
498,20823987.309999883,E171,
499,20851345.799999885,E171,
500,20904707.099999886,E171,
502,20904326.099999886,E171,
503,21300143.049999896,E171,
504,21493917.659999892,E171,
505,21651768.83999989,E171,
506,21776675.91999989,E171,
507,21794706.85999989,E171,
509,21794346.85999989,E171,
510,21868168.559999894,E171,
511,21918498.749999896,E171,
512,22027432.639999896,E171,
513,22057671.8799999,E171,
514,22098292.629999895,E171,
517,22151153.179999888,E171,
518,22154568.279999886,E171,
519,22205546.479999885,E171,
520,21871096.769999884,E171,
521,21914081.179999884,E171,
522,21913830.179999884,E171,
524,22001702.72999988,E171,
525,21839739.469999887,E171,
526,21115129.399999887,E171,
527,21252664.299999885,E171,
528,21294834.04999988,E171,
529,21294544.04999988,E171,
531,21294003.04999988,E171,
532,21356595.49999988,E171,
533,21395739.649999883,E171,
534,21493015.569999885,E171,
535,21561330.839999884,E171,
538,21658940.94999989,E171,
539,21707478.869999897,E171,
540,21800867.549999896,E171,
541,21882865.659999907,E171,
542,21943127.929999914,E171,
545,22159750.549999904,E171,
546,22203888.269999906,E171,
547,22323836.959999904,E171,
548,22504177.899999898,E171,
549,22575920.339999903,E171,
551,22575620.339999903,E171,
552,22682139.209999904,E171,
553,22694364.6699999,E171,
554,23093581.639999907,E171,
555,22686601.91999991,E171,
556,22726357.889999904,E171,
558,22723653.889999904,E171,
559,22760473.809999906,E171,
560,23145666.839999907,E171,
561,23197781.729999904,E171,
562,23225678.469999906,E171,
563,23260895.449999906,E171,
566,23669737.889999904,E171,
568,23782974.759999905,E171,
569,23979649.469999902,E171,
570,23937258.2799999,E171,
573,24128547.9199999,E171,
574,24169161.839999896,E171,
575,24166107.099999897,E171,
576,24356541.8899999,E171,
577,24458416.7399999,E171,
578,24458211.7399999,E171,
579,24457617.7399999,E171,
580,24495033.399999905,E171,
581,24541896.23999991,E171,
582,24722832.289999906,E171,
583,24785326.629999902,E171,
584,24933690.189999904,E171,
587,25156507.349999897,E171,
588,24868984.339999903,E171,
589,24958587.16999991,E171,
590,25090330.56999991,E171,
591,25112548.49999991,E171,
594,25154514.529999908,E171,
595,24635080.569999907,E171,
596,24777617.379999906,E171,
597,24997009.8299999,E171,
598,25055069.269999895,E171,
601,25146105.149999894,E171,
602,25171039.119999893,E171,
603,25189518.369999897,E171,
604,25256659.869999897,E171,
605,25446786.859999895,E171,
608,25469678.3799999,E171,
609,25502137.509999897,E171,
610,25604213.919999897,E171,
611,25724247.969999894,E171,
612,25751660.509999897,E171,
615,25871382.489999898,E171,
616,26011470.179999895,E171,
617,26225245.639999896,E171,
618,26236712.37999989,E171,
619,26353255.539999887,E171,
622,26517334.76999988,E171,
623,26591061.819999877,E171,
624,26448801.379999876,E171,
625,26514015.519999873,E171,
626,26537279.659999866,E171,
630,26708556.949999865,E171,
631,26806836.94999987,E171,
632,26887558.169999864,E171,
633,27147760.219999857,E171,
634,27274467.13999985,E171,
635,27475627.49999985,E171,
640,27475310.49999985,E171,
641,27475170.49999985,E171,
643,27511380.22999985,E171,
644,27551299.589999855,E171,
645,27571490.749999855,E171,
646,27645413.129999857,E171,
647,27806993.31999986,E171,
648,27799722.219999857,E171,
650,27823758.999999855,E171,
651,27510381.359999858,E171,
652,27445272.859999858,E171,
653,27465869.08999986,E171,
654,27200452.939999856,E171,
657,27643820.859999858,E171,
658,27353283.15999985,E171,
659,27389764.26999985,E171,
660,27518923.569999855,E171,
661,27652432.999999855,E171,
664,27697602.809999853,E171,
665,27610176.19999985,E171,
666,27634321.479999848,E171,
667,27686803.54999985,E171,
668,28076113.159999855,E171,
671,28227479.199999858,E171,
672,28327678.56999985,E171,
673,29463600.24999986,E171,
674,29554039.40999986,E171,
675,30144265.809999865,E171,
678,30367545.09999987,E171,
679,30379789.489999868,E171,
680,30265926.269999865,E171,
681,30352020.609999865,E171,
682,30429810.949999865,E171,
683,30429334.949999865,E171,
684,30428857.949999865,E171,
685,30742499.51999986,E171,
686,30818765.399999868,E171,
687,31278776.859999888,E171,
688,31288918.36999989,E171,
689,31276708.39999989,E171,
690,31273187.39999989,E171,
691,31273007.39999989,E171,
692,31633467.04999989,E171,
693,31134911.519999884,E171,
694,31541807.749999885,E171,
695,31610992.28999988,E171,
696,31758754.579999875,E171,
699,31902122.82999988,E171,
700,31919814.68999988,E171,
701,32156303.359999884,E171,
702,32304463.739999887,E171,
703,32550463.70999988,E171,
706,32543140.129999883,E171,
707,32564463.229999885,E171,
708,32632713.679999884,E171,
709,32709358.13999988,E171,
710,32778641.12999988,E171,
713,32503473.449999876,E171,
714,32000326.869999878,E171,
715,32031123.699999873,E171,
716,32122849.62999987,E171,
717,32307370.639999866,E171,
718,32307031.639999866,E171,
719,32306931.639999866,E171,
720,32352233.509999868,E171,
721,32505110.319999866,E171,
722,32549137.34999986,E171,
723,32236497.64999986,E171,
724,32295757.08999986,E171,
725,32360794.82999986,E171,
726,32360714.82999986,E171,
727,32360416.82999986,E171,
729,32504213.989999864,E171,
730,32522178.149999864,E171,
731,32465647.379999865,E171,
734,32558522.639999863,E171,
735,33382024.729999863,E171,
736,35085399.39999982,E171,
737,34084775.71999982,E171,
738,34083566.46999982,E171,
741,34487575.139999814,E171,
742,34953500.46999981,E171,
743,35055043.819999814,E171,
744,35217013.62999982,E171,
745,34074283.43999981,E171,
748,34145598.1799998,E171,
749,34316421.57999979,E171,
750,34507490.57999978,E171,
751,34729050.499999784,E171,
752,34669135.46999979,E171,
755,34990298.48999978,E171,
756,35007742.14999978,E171,
757,35023436.80999978,E171,
758,34627002.83999978,E171,
759,34826968.09999978,E171,
770,34826134.09999978,E171,
771,34822306.09999978,E171,
772,34826079.679999776,E171,
773,34876928.73999977,E171,
774,34876278.73999977,E171,
775,34875702.73999977,E171,
776,34878322.73999977,E171,
777,34895445.38999977,E171,
778,34894228.969999775,E171,
779,34948400.76999978,E171,
780,34720204.54999977,E171,
782,34713594.54999977,E171,
783,34730267.909999765,E171,
784,35110882.419999756,E171,
785,35148674.56999976,E171,
786,34871096.34999975,E171,
787,34896703.89999975,E171,
788,34895262.39999975,E171,
790,34918842.08999975,E171,
791,34933262.09999975,E171,
792,34983351.719999745,E171,
793,35170771.98999973,E171,
794,35177038.28999972,E171,
796,35176795.28999972,E171,
797,35224370.75999973,E171,
798,35238672.63999973,E171,
799,35314519.94999972,E171,
800,35387033.16999973,E171,
801,35502373.769999735,E171,
803,35501985.769999735,E171,
804,35551671.13999973,E171,
805,35543022.07999972,E171,
806,35573130.569999725,E171,
807,35765471.129999705,E171,
808,35810274.019999705,E171,
811,35887250.74999971,E171,
812,35825379.9899997,E171,
813,35848374.329999685,E171,
814,35911486.479999684,E171,
815,35966676.249999695,E171,
818,39820237.89999958,E171,
819,39794323.249999575,E171,
820,39868469.889999576,E171,
821,39917062.34999956,E171,
824,39913802.34999956,E171,
825,39948384.60999957,E171,
826,39961109.30999956,E171,
827,39929314.02999956,E171,
828,39934995.52999956,E171,
829,39949021.14999956,E171,
832,39954162.659999564,E171,
833,39454080.74999956,E171,
834,39483954.32999955,E171,
835,39804102.45999955,E171,
836,40018656.96999954,E171,
838,40018403.96999954,E171,
839,40183071.80999953,E171,
840,40228042.47999953,E171,
841,40385072.61999953,E171,
842,40483800.84999953,E171,
843,40498706.61999952,E171,
844,40497174.61999952,E171,
845,40518398.41999952,E171,
846,40378686.15999951,E171,
847,40401582.95999951,E171,
848,40401041.95999951,E171,
852,40393184.09999951,E171,
853,40430506.179999515,E171,
854,40922084.8999995,E171,
855,41013043.389999494,E171,
856,41038889.75999949,E171,
857,41078614.669999495,E171,
858,41078354.669999495,E171,
860,41090027.5899995,E171,
861,41513873.04999948,E171,
862,41613674.929999486,E171,
863,41812101.99999946,E171,
864,42563637.19999945,E171,
866,42559823.19999945,E171,
867,42661596.779999435,E171,
868,42789461.899999425,E171,
869,43253816.66999941,E171,
870,43278862.709999405,E171,
871,43384107.35999941,E171,
874,43430170.27999941,E171,
875,43492973.64999942,E171,
876,43844536.53999942,E171,
877,43288070.19999942,E171,
878,43379270.199999414,E171,
881,44604402.919999376,E171,
882,44738454.28999937,E171,
